"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"Lang"
"RT @BigDataBatman: Very nice talk on Batman &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/8nKV7Ar1FI";FALSE;0;NA;2016-06-23 16:27:43;FALSE;NA;"746016898450526208";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"timelyportfolio";1;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: 3 speakers and a jedi on a <U+26A1><U+FE0F> talk. #RR2016 https://t.co/O9ECUFDDi6";FALSE;0;NA;2016-06-23 16:09:55;FALSE;NA;"746012417109409792";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DianeBELDAME";2;TRUE;FALSE;NA;NA;"EN"
"3 speakers and a jedi on a <U+26A1><U+FE0F> talk. #RR2016 https://t.co/O9ECUFDDi6";FALSE;7;NA;2016-06-23 15:58:52;FALSE;NA;"746009637661597696";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";2;FALSE;FALSE;NA;NA;"EN"
"RT @thinkR_fr: Good job #RR2016 ! @RWomenTaskforce #gender #womenintech #WomenInScience #rstats #ladies https://t.co/eD11UKfan7";FALSE;0;NA;2016-06-23 15:40:24;FALSE;NA;"746004989475160064";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DianeBELDAME";2;TRUE;FALSE;NA;NA;"EN"
"RT @thinkR_fr: @HeathrTurnr shares how the @RWomenTaskforce is involved in the inclusion of women in the #rstats community #RR2016 https://…";FALSE;0;NA;2016-06-23 15:40:14;FALSE;NA;"746004948693942272";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DianeBELDAME";2;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: Coffee &amp; macarons break. #RR2016 https://t.co/9pnIRtDEh0";FALSE;0;NA;2016-06-23 15:29:03;FALSE;NA;"746002134194323456";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";1;TRUE;FALSE;NA;NA;"EN"
"Good job #RR2016 ! @RWomenTaskforce #gender #womenintech #WomenInScience #rstats #ladies https://t.co/eD11UKfan7";FALSE;8;NA;2016-06-23 15:22:55;FALSE;NA;"746000592154267648";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";2;FALSE;FALSE;NA;NA;"EN"
"Coffee &amp; macarons break. #RR2016 https://t.co/9pnIRtDEh0";FALSE;7;NA;2016-06-23 14:39:17;FALSE;NA;"745989611982327808";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";1;FALSE;FALSE;NA;NA;"EN"
"Very nice talk on Batman &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/8nKV7Ar1FI";FALSE;1;NA;2016-06-23 14:26:19;FALSE;NA;"745986346309787648";NA;"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>";"BigDataBatman";1;FALSE;FALSE;NA;NA;"EN"
"RT @thinkR_fr: @HeathrTurnr shares how the @RWomenTaskforce is involved in the inclusion of women in the #rstats community #RR2016 https://…";FALSE;0;NA;2016-06-23 14:26:18;FALSE;NA;"745986341784150016";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RWomenTaskforce";2;TRUE;FALSE;NA;NA;"EN"
"RT @Xtophe_Bontemps: Heather Turner at #RR2016 #rstats : only 9% of women at UseR conf less than 15% of package authors ""female"" https://t.…";FALSE;0;NA;2016-06-23 14:19:21;FALSE;NA;"745984595083018240";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"joelgombin";5;TRUE;FALSE;NA;NA;"EN"
"Still @HeathrTurnr on @RConsortium projects at #RR2016 https://t.co/fhDbSCnaYi";FALSE;1;NA;2016-06-23 14:19:14;FALSE;NA;"745984564749807616";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";1;FALSE;FALSE;NA;NA;"EN"
"RT @romain_francois: #Rcpp still rocks. #rr2016 https://t.co/CFhc4KrHim";FALSE;0;NA;2016-06-23 13:56:32;FALSE;NA;"745978853319860224";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"elegrand";1;TRUE;FALSE;NA;NA;"EN"
"RT @_rgenuer_: Very nice talk on big data &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/m4gpGaxyRr";FALSE;0;NA;2016-06-23 13:55:22;FALSE;NA;"745978558166761473";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";3;TRUE;FALSE;NA;NA;"EN"
"RT @Xtophe_Bontemps: Heather Turner at #RR2016 #rstats : only 9% of women at UseR conf less than 15% of package authors ""female"" https://t.…";FALSE;0;NA;2016-06-23 13:55:13;FALSE;NA;"745978521026183168";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";5;TRUE;FALSE;NA;NA;"EN"
"I'm curious to know what the proportion of female attendees is at #RR2016 #rstats, my guess is ~40%? https://t.co/oksrwgde99";FALSE;1;NA;2016-06-23 13:54:38;FALSE;NA;"745978372262600704";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"EN"
"@HeathrTurnr shares how the @RWomenTaskforce is involved in the inclusion of women in the #rstats community #RR2016 https://t.co/gSJsFxyWg7";FALSE;8;"HeathrTurnr";2016-06-23 13:53:51;FALSE;NA;"745978176157978624";"3367336625";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";2;FALSE;FALSE;NA;NA;"EN"
"Interesting to hear a talk from @HeathrTurnr about what the @RWomenTaskforce is up to #RR2016 #rstats";FALSE;6;NA;2016-06-23 13:52:34;FALSE;NA;"745977855163645952";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"EN"
"RT @Xtophe_Bontemps: Heather Turner at #RR2016 #rstats : only 9% of women at UseR conf less than 15% of package authors ""female"" https://t.…";FALSE;0;NA;2016-06-23 13:51:11;FALSE;NA;"745977505740361728";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";5;TRUE;FALSE;NA;NA;"EN"
"RT @_rgenuer_: Very nice talk on big data &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/m4gpGaxyRr";FALSE;0;NA;2016-06-23 13:51:01;FALSE;NA;"745977461800841216";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";3;TRUE;FALSE;NA;NA;"EN"
"RT @_rgenuer_: Very nice talk on big data &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/m4gpGaxyRr";FALSE;0;NA;2016-06-23 13:46:29;FALSE;NA;"745976322233597952";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";3;TRUE;FALSE;NA;NA;"EN"
"Very nice talk on big data &amp; visualisation by @hafenstats #RR2016 #rstats https://t.co/m4gpGaxyRr";FALSE;0;NA;2016-06-23 13:43:50;FALSE;NA;"745975656673075200";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"_rgenuer_";3;FALSE;FALSE;NA;NA;"EN"
"Heather Turner at #RR2016 #rstats : only 9% of women at UseR conf less than 15% of package authors ""female"" https://t.co/jhrWh7wStK";FALSE;5;NA;2016-06-23 13:41:01;FALSE;NA;"745974944744476672";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Xtophe_Bontemps";5;FALSE;FALSE;NA;NA;"EN"
"RT @_rgenuer_: @Lionning13 demonstrating with a very nice video #RR2016 #rstats https://t.co/rCc1jaPOjd";FALSE;0;NA;2016-06-23 12:37:32;FALSE;NA;"745958969655631872";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"melinaGALLOPIN";1;TRUE;FALSE;NA;NA;"EN"
"RT @InoaIgnacio: After lunch panel: #rstats, econometrics &amp; marketing at #rr2016 <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> https://t.co/1UtvANHc3r";FALSE;0;NA;2016-06-23 12:24:43;FALSE;NA;"745955746165166080";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MamzelleBulle35";1;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 12:11:13;FALSE;NA;"745952348682526720";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MamzelleBulle35";6;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: #rr2016 badge upgrade. #rcatladies https://t.co/6Ncn23aPl9";FALSE;0;NA;2016-06-23 12:10:15;FALSE;NA;"745952103470931969";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MamzelleBulle35";2;TRUE;FALSE;NA;NA;"EN"
"After lunch panel: #rstats, econometrics &amp; marketing at #rr2016 <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> https://t.co/1UtvANHc3r";FALSE;1;NA;2016-06-23 12:07:08;FALSE;NA;"745951321585389568";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"InoaIgnacio";1;FALSE;FALSE;NA;NA;"EN"
"RT @Xtophe_Bontemps: Full audience for Pascal Martin's  lecture on RBioconductor at #RR2016  #rstats https://t.co/tLEiKXRkuu";FALSE;0;NA;2016-06-23 11:55:40;FALSE;NA;"745948433215852544";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"thinkR_fr";2;TRUE;FALSE;NA;NA;"EN"
"Hot day at #rr2016";FALSE;0;NA;2016-06-23 11:24:23;FALSE;NA;"745940563787137028";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"HLambrechts";0;FALSE;FALSE;NA;NA;"EN"
"RT @alykisdata: Crowded room at #RR2016 for @hafenstats presentation on #bigdata #analysis and #visualisation! https://t.co/q6Nfy4iLNI";FALSE;0;NA;2016-06-23 10:00:54;FALSE;NA;"745919552249290752";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MeseiraFr";3;TRUE;FALSE;NA;NA;"EN"
"RT @alykisdata: Crowded room at #RR2016 for @hafenstats presentation on #bigdata #analysis and #visualisation! https://t.co/q6Nfy4iLNI";FALSE;0;NA;2016-06-23 09:41:59;FALSE;NA;"745914792582455296";NA;"<a href=""https://gamedevbrain.wordpress.com/"" rel=""nofollow"">BigDataTweetBot</a>";"BigDataTweetBot";3;TRUE;FALSE;NA;NA;"EN"
"Next up at #RR2016 #rstats: @hafenstats on deep analysis &amp; viz of big data!";FALSE;2;NA;2016-06-23 09:38:32;FALSE;NA;"745913925468831744";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"EN"
"Crowded room at #RR2016 for @hafenstats presentation on #bigdata #analysis and #visualisation! https://t.co/q6Nfy4iLNI";FALSE;1;NA;2016-06-23 09:37:58;FALSE;NA;"745913782967345152";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alykisdata";3;FALSE;FALSE;NA;NA;"EN"
"""Tools for analysis and visualization of large complex data in R"" by @hafenstats at #RR2016 #rstats https://t.co/2hkOvvB8uN";FALSE;3;NA;2016-06-23 09:36:31;FALSE;NA;"745913416586493952";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 09:21:56;FALSE;NA;"745909744343355392";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"zentree";6;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 09:08:38;FALSE;NA;"745906398207311872";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alykisdata";6;TRUE;FALSE;NA;NA;"EN"
"#Rcpp still rocks. #rr2016 https://t.co/CFhc4KrHim";FALSE;5;NA;2016-06-23 09:04:33;FALSE;NA;"745905369814269952";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";1;FALSE;FALSE;NA;NA;"EN"
"RT @romain_francois: #rr2016 badge upgrade. #rcatladies https://t.co/6Ncn23aPl9";FALSE;0;NA;2016-06-23 08:56:48;FALSE;NA;"745903420570214400";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"erum2016";2;TRUE;FALSE;NA;NA;"EN"
"#rr2016 badge upgrade. #rcatladies https://t.co/6Ncn23aPl9";FALSE;12;NA;2016-06-23 08:52:36;FALSE;NA;"745902364750667776";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";2;FALSE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 08:51:30;FALSE;NA;"745902089331707904";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";6;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 08:47:23;FALSE;NA;"745901049643401216";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DianeBELDAME";6;TRUE;FALSE;NA;NA;"EN"
"RT @romain_francois: R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;0;NA;2016-06-23 08:46:49;FALSE;NA;"745900910161838085";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";6;TRUE;FALSE;NA;NA;"EN"
"@Lionning13 demonstrating with a very nice video #RR2016 #rstats https://t.co/rCc1jaPOjd";FALSE;3;"Lionning13";2016-06-23 08:44:56;FALSE;NA;"745900434011885573";"566605603";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"_rgenuer_";1;FALSE;FALSE;NA;NA;"EN"
"R package named after food. #sofrench #rr2016 https://t.co/v2REWo0k8x";FALSE;8;NA;2016-06-23 08:44:23;FALSE;NA;"745900296858140672";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";6;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: Kicking things off at #RR2016 #rstats : Pascal Martin overview on @Bioconductor core packages";FALSE;0;NA;2016-06-23 08:41:48;FALSE;NA;"745899646590001153";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";1;TRUE;FALSE;NA;NA;"EN"
"Next up at #RR2016 #rstats, a classification session starting with @Lionning13 on his package BlockSeg";FALSE;2;NA;2016-06-23 08:36:52;FALSE;NA;"745898405776465921";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"EN"
"RT @Xtophe_Bontemps: Full audience for Pascal Martin's  lecture on RBioconductor at #RR2016  #rstats https://t.co/tLEiKXRkuu";FALSE;0;NA;2016-06-23 07:58:44;FALSE;NA;"745888809729073152";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;TRUE;FALSE;NA;NA;"EN"
"Full audience for Pascal Martin's  lecture on RBioconductor at #RR2016  #rstats https://t.co/tLEiKXRkuu";FALSE;0;NA;2016-06-23 07:25:17;FALSE;NA;"745880388560691200";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Xtophe_Bontemps";2;FALSE;FALSE;NA;NA;"EN"
"@andreamrau That's a mainly French language event, is it? #RR2016 #rstats";FALSE;0;"andreamrau";2016-06-23 07:09:54;FALSE;"745872883520577536";"745876519147474945";"2446051891";"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"DerFredo";0;FALSE;FALSE;NA;NA;"EN"
"Kicking things off at #RR2016 #rstats : Pascal Martin overview on @Bioconductor core packages";FALSE;3;NA;2016-06-23 06:55:27;FALSE;NA;"745872883520577536";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";1;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: Everything's set for a great conference tomorrow -- great speakers, venue, <U+2600><U+FE0F><U+2600><U+FE0F><U+2600><U+FE0F>, goodies, even a color theme! Can't wait!…";FALSE;0;NA;2016-06-23 01:52:31;FALSE;NA;"745796645527293953";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"PauMRau";2;TRUE;FALSE;NA;NA;"EN"
"@Natty_V2 You are not the only one, #rr2016 was a team choice, that's the way...";FALSE;0;"Natty_V2";2016-06-22 22:48:18;FALSE;"745299268295077888";"745750287357468672";"457517520";"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MeseiraFr";0;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: Everything's set for a great conference tomorrow -- great speakers, venue, <U+2600><U+FE0F><U+2600><U+FE0F><U+2600><U+FE0F>, goodies, even a color theme! Can't wait!…";FALSE;0;NA;2016-06-22 21:05:59;FALSE;NA;"745724537506045952";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";2;TRUE;FALSE;NA;NA;"EN"
"Everything's set for a great conference tomorrow -- great speakers, venue, <U+2600><U+FE0F><U+2600><U+FE0F><U+2600><U+FE0F>, goodies, even a color theme! Can't wait! #RR2016 #rstats";FALSE;6;NA;2016-06-22 19:25:59;FALSE;NA;"745699374517391364";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: T-minus 1 day until the Rencontres R in Toulouse, looking forward to a great conference! #RR2016 #rstats https://t.co/qj9WN…";FALSE;0;NA;2016-06-22 14:01:23;FALSE;NA;"745617686202310656";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"geraudster";5;TRUE;FALSE;NA;NA;"EN"
"RT @Natty_V2: @Lionning13 #RR2016 #rstats The place to be!";FALSE;0;NA;2016-06-22 13:59:13;FALSE;NA;"745617140892442624";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"Xtophe_Bontemps";3;TRUE;FALSE;NA;NA;"EN"
"RT @Natty_V2: @Lionning13 #RR2016 #rstats The place to be!";FALSE;0;NA;2016-06-22 13:19:31;FALSE;NA;"745607147631828992";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ValRobert974";3;TRUE;FALSE;NA;NA;"EN"
"RT @Natty_V2: @Lionning13 #RR2016 #rstats The place to be!";FALSE;0;NA;2016-06-22 12:55:32;FALSE;NA;"745601113701875712";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";3;TRUE;FALSE;NA;NA;"EN"
"@Lionning13 #RR2016 #rstats The place to be!";FALSE;4;"Lionning13";2016-06-22 12:44:11;FALSE;"745555991572291584";"745598255774445568";"566605603";"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Natty_V2";3;FALSE;FALSE;NA;NA;"EN"
"@Lionning13 did you succeed to download the material for the R tutorial? #RR2016 #rstats";FALSE;1;"Lionning13";2016-06-22 09:23:35;FALSE;NA;"745547774318415872";"566605603";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";0;FALSE;FALSE;NA;NA;"EN"
"@melinaGALLOPIN @andreamrau @Natty_V2 I also like the double hashtag #RR2016 #rstats :)";FALSE;1;"melinaGALLOPIN";2016-06-22 07:28:47;FALSE;"745494301333852161";"745518883818209280";"36752136";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: T-minus 1 day until the Rencontres R in Toulouse, looking forward to a great conference! #RR2016 #rstats https://t.co/qj9WN…";FALSE;0;NA;2016-06-22 05:56:34;FALSE;NA;"745495676537081856";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";5;TRUE;FALSE;NA;NA;"EN"
"RT @andreamrau: Some great invited speakers in the lineup at #RR2016 #rstats: @hafenstats, @HeathrTurnr, A-L Boulesteix, P Martin, F Husson";FALSE;0;NA;2016-06-22 05:56:32;FALSE;NA;"745495669201264641";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";3;TRUE;FALSE;NA;NA;"EN"
"@andreamrau @Natty_V2 I Guess #RR2016 #rstats is a nice combo";FALSE;3;"andreamrau";2016-06-22 05:51:06;FALSE;"745302298839101441";"745494301333852161";"2446051891";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";0;FALSE;FALSE;NA;NA;"EN"
"RT @andreamrau: T-minus 1 day until the Rencontres R in Toulouse, looking forward to a great conference! #RR2016 #rstats https://t.co/qj9WN…";FALSE;0;NA;2016-06-22 02:21:04;FALSE;NA;"745441443351666688";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"PauMRau";5;TRUE;FALSE;NA;NA;"EN"
"RT @andreamrau: Some great invited speakers in the lineup at #RR2016 #rstats: @hafenstats, @HeathrTurnr, A-L Boulesteix, P Martin, F Husson";FALSE;0;NA;2016-06-22 02:20:37;FALSE;NA;"745441330415841281";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"PauMRau";3;TRUE;FALSE;NA;NA;"EN"
